,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,22.2284375,51.721875000000004,2.314671347458127,2.5905519005833466,3.7007884294047804,89.65100898931267
1,22.447187500000002,82.2225,2.4889100862069413,2.508024412429276,3.4847179248429443,99.25901051075056
2,22.194479166666667,91.498125,3.049315123227783,3.114298074428792,3.494589302498112,97.93861882339067
3,21.9184375,94.73375000000001,3.840804164486187,3.9446338271262045,3.646733796440084,97.36644721284654
4,23.067916666666665,44.14312499999999,4.1169875027391125,4.287537658594437,3.572948048828698,96.0176916151543
5,22.752708333333334,74.46375,3.958651413706518,4.024279961458851,3.3535666345490442,98.37520215269913
6,22.791874999999997,53.21625,3.371131649178934,3.4133916161242355,3.140399343150194,98.79162769621107
7,22.503125,52.965,2.863453814169044,2.8890480806259338,3.1709735239716004,99.16363676776946
8,22.009500000000003,59.13375,2.2562022464485745,2.2567066360998256,3.092445431998707,99.97764164649568
9,21.5071875,38.904374999999995,2.0241329739671725,2.0614560935213664,2.944937276459095,98.18295361513819
10,22.2284375,51.721875000000004,,,,
11,22.447187500000002,82.2225,,,,
12,22.194479166666667,91.498125,,,,
13,21.9184375,94.73375000000001,,,,
14,23.067916666666665,44.14312499999999,,,,
15,22.752708333333334,74.46375,,,,
16,22.791874999999997,53.21625,,,,
17,22.503125,52.965,,,,
18,22.009500000000003,59.13375,,,,
19,21.5071875,38.904374999999995,,,,
20,21.144375000000004,24.523125,,,,
21,21.0278125,27.658125000000002,,,,
22,20.0940625,16.558125,,,,
23,18.30229166666667,16.69125,,,,
24,17.882354166666666,7.104374999999999,,,,
25,17.1684375,22.966875,,,,
26,16.909375,18.644999999999996,,,,
27,17.1653125,12.92625,,,,
28,16.650312500000002,19.56375,,,,
29,17.052708333333335,8.805,,,,
30,16.452333333333335,23.251875,,,,
31,16.481145833333333,11.058124999999999,,,,
32,17.39375,7.906875000000001,,,,
33,17.614375,3.3225000000000002,,,,
34,18.286250000000003,8.80625,,,,
35,18.408437499999998,20.189999999999998,,,,
36,19.390625,18.119999999999994,,,,
37,18.926770833333332,23.425375,,,,
38,19.191812500000005,31.11533333333333,,,,
39,20.32819047619048,20.43,,,,
40,20.13842857142857,33.120000000000005,,,,
41,20.57333333333333,29.91,,,,
42,20.317333333333334,24.654,,,,
43,20.877333333333333,34.72,,,,
44,21.49833333333333,46.14999999999999,,,,
45,21.50266666666667,58.516000000000005,,,,
46,22.041666666666668,33.756,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
