,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,25.3558,63.20235294117647,2.7272682880331187,3.283944271675099,4.691348959535857,83.66936830699743
1,25.307039999999994,65.26,3.086142261391886,3.129939161009266,4.360022566014793,98.66921362258043
2,25.122998333333335,71.54058823529412,3.794583878450588,3.9876137002233483,4.472607294189752,95.19440470133247
3,25.327239999999996,83.5,4.7396993380564485,4.986525151515368,4.614246535883292,95.04560843504346
4,25.37064,35.589999999999996,4.3859585528639125,5.151213630847523,4.292678025706269,85.04811110964907
5,25.12508,61.859411764705875,4.462439227427972,5.027446108643716,4.189538423869764,88.74744677753817
6,26.33348694982373,54.683467467395545,4.542158910329169,4.768648925634682,4.339939647789863,95.22713219039304
7,26.325196892394008,35.2543733381167,3.493403199823644,4.092487423380945,4.4935696804568,85.3621966442015
8,26.159527030213667,38.877327176781264,3.05714425567644,3.1902124993655154,4.370669735879517,95.95110092161022
9,25.49504982203292,43.46362684990713,2.872208134806236,2.915537027636442,4.1650528966234885,98.53173721050092
10,25.3558,63.20235294117647,,,,
11,25.307039999999994,65.26,,,,
12,25.122998333333335,71.54058823529412,,,,
13,25.327239999999996,83.5,,,,
14,25.37064,35.589999999999996,,,,
15,25.12508,61.859411764705875,,,,
16,26.33348694982373,54.683467467395545,,,,
17,26.325196892394008,35.2543733381167,,,,
18,26.159527030213667,38.877327176781264,,,,
19,25.49504982203292,43.46362684990713,,,,
20,25.016113578957853,27.999984504929202,,,,
21,24.457083934463085,21.123948794834003,,,,
22,23.567755436052884,32.69747248455525,,,,
23,21.720463454498258,22.82068610821908,,,,
24,21.08459576915051,15.06026134302485,,,,
25,19.709017275558757,38.37848935330953,,,,
26,19.491418312524225,37.553491710795484,,,,
27,20.061947257912394,12.772774286167392,,,,
28,19.284293178426744,28.818341610817107,,,,
29,19.974884570681546,11.444825025894259,,,,
30,19.02289045980592,22.74796836917454,,,,
31,19.307092031098115,27.784227819976508,,,,
32,20.32652582652134,6.508123345741265,,,,
33,21.027133368714637,8.154953506835207,,,,
34,21.782612288722397,16.759570785344856,,,,
35,22.4061924962115,19.760143661424756,,,,
36,22.782286259284156,27.911963594175685,,,,
37,23.016298460767274,45.4183064192119,,,,
38,23.50899029001973,39.35887580845212,,,,
39,24.809770302961475,33.55744843604259,,,,
40,24.794533041565067,33.26592781868881,,,,
41,25.119381194669938,57.816002329088434,,,,
42,25.315061374863127,44.68715673986667,,,,
43,25.23064954413399,50.84872799691202,,,,
44,25.882676316657246,55.66659943731113,,,,
45,25.97528117331094,52.43154971139095,,,,
46,25.68103449759778,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
