,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,25.183083333333336,58.4835294117647,2.9029627435435246,3.1700990685699915,4.528712955099988,91.2189337924975
1,25.33316666666667,62.720588235294116,3.199960785367808,3.2477340198169005,4.577371369066196,98.52643137981934
2,25.098125,83.84882352941177,3.650554170748326,3.816727323772936,4.287528424521556,95.64822781981184
3,25.295039855072464,108.60882352941177,4.647063512528841,4.875442584676863,4.467510642210685,95.32854803311643
4,25.288833333333336,98.73823529411764,5.2123876208612705,5.476873982781732,4.5640616523181095,95.17420845923905
5,25.486458333333335,62.362352941176475,4.8829626985272405,5.1199468298595665,4.2666223582163045,95.37339487447096
6,25.21216666666667,65.51529411764706,4.33783891072862,4.52363684651408,4.070037797869407,95.92354181446575
7,25.49045833333333,71.46411764705883,3.3388045875843027,3.4565950362304454,3.898907065897064,96.57975458330353
8,25.371958333333332,71.26810457516339,2.844046503506548,2.891796755991792,3.968757702888742,98.47017206654941
9,24.919583333333332,58.04333333333334,2.7584421900580187,2.7584421900580187,3.9406317000828843,100.0
10,25.183083333333336,58.4835294117647,,,,
11,25.33316666666667,62.720588235294116,,,,
12,25.098125,83.84882352941177,,,,
13,25.295039855072464,108.60882352941177,,,,
14,25.288833333333336,98.73823529411764,,,,
15,25.486458333333335,62.362352941176475,,,,
16,25.21216666666667,65.51529411764706,,,,
17,25.49045833333333,71.46411764705883,,,,
18,25.371958333333332,71.26810457516339,,,,
19,24.919583333333332,58.04333333333334,,,,
20,24.829,42.599444444444444,,,,
21,24.671374999999998,22.175000000000004,,,,
22,24.229041666666667,19.479444444444447,,,,
23,23.621374999999997,17.416111111111114,,,,
24,21.745583333333336,18.422777777777778,,,,
25,21.17174275362319,14.428888888888888,,,,
26,20.56745652173913,26.994444444444444,,,,
27,20.424291666666665,11.40611111111111,,,,
28,20.90525,4.768888888888888,,,,
29,20.416291666666666,11.761666666666667,,,,
30,21.04325,2.871666666666667,,,,
31,20.335608695652176,5.288888888888889,,,,
32,20.886521739130437,11.099444444444444,,,,
33,22.073666666666668,2.5644444444444443,,,,
34,22.336458333333333,1.965,,,,
35,23.106666666666662,11.969999999999999,,,,
36,23.333374999999997,16.354444444444447,,,,
37,24.20854166666667,15.578333333333331,,,,
38,24.094728260869566,23.91166666666666,,,,
39,24.528297101449272,31.22630718954248,,,,
40,25.371707509881425,22.768235294117645,,,,
41,25.090434782608696,30.32235294117647,,,,
42,25.05104347826087,33.30705882352941,,,,
43,24.903956521739133,45.381176470588244,,,,
44,24.807782608695653,43.37882352941177,,,,
45,25.19578260869565,57.49823529411764,,,,
46,25.102536231884056,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
