,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,21.850300000000004,54.05599999999999,1.805657568104277,2.114716271720071,3.417022318151864,85.59990096649834
1,21.667499999999997,51.361000000000004,2.237816096832194,2.2448142106304543,3.128387344535985,99.67466695948472
2,21.2896,91.233,2.7135375558772896,2.7145056665257674,3.0481477542306665,99.9676510849681
3,20.770400000000002,47.072,3.37602568768576,3.4287791847013045,3.1676339199126557,98.46786869808605
4,22.030499999999996,51.331999999999994,3.8070613528348973,3.884153882780491,3.236794902317076,98.00902268857189
5,21.683300000000003,64.41499999999999,3.834121750249851,3.9091528738452928,3.257627394871077,98.06819930621538
6,24.23058149592324,52.2470815505668,3.6867563195580133,3.7739896244601647,3.4704847318937944,97.67789519346861
7,23.435026204583465,34.78380243851071,3.0543469527635114,3.140899689741391,3.449162710472143,97.26058417613368
8,23.233989275604095,38.159125516574385,2.417859472820516,2.5006350001850515,3.426969336523006,96.67795642654026
9,22.8323458051453,39.29097858716391,2.25458399864096,2.304322598187237,3.2918894259817675,97.79740091681768
10,21.850300000000004,54.05599999999999,,,,
11,21.667499999999997,51.361000000000004,,,,
12,21.2896,91.233,,,,
13,20.770400000000002,47.072,,,,
14,22.030499999999996,51.331999999999994,,,,
15,21.683300000000003,64.41499999999999,,,,
16,24.23058149592324,52.2470815505668,,,,
17,23.435026204583465,34.78380243851071,,,,
18,23.233989275604095,38.159125516574385,,,,
19,22.8323458051453,39.29097858716391,,,,
20,22.489133759913035,33.0121082700291,,,,
21,22.134775244522416,15.818522482814213,,,,
22,21.37640112583888,22.389128213589846,,,,
23,19.14483206279114,26.82894476670791,,,,
24,18.696480736614085,11.625054380679892,,,,
25,18.582847222052646,25.34082003335151,,,,
26,17.756650958114783,47.20876528046708,,,,
27,17.491994999135763,18.103141432222877,,,,
28,17.5855852584553,34.87144165615831,,,,
29,18.10192624226276,15.758126336427143,,,,
30,18.09066993102219,30.09615194756881,,,,
31,17.623332301857168,21.267255764471617,,,,
32,18.704270722774833,2.6047217867777253,,,,
33,19.23111191771243,12.219247047581472,,,,
34,19.56588147798231,27.72676100619192,,,,
35,20.282663355681688,19.379575389344676,,,,
36,20.982564153403164,36.36016692398796,,,,
37,20.605537517024253,33.07353273635102,,,,
38,20.139712548628008,38.358183443552036,,,,
39,21.273822488146795,36.0299586798641,,,,
40,22.070779494510482,43.551714938651855,,,,
41,22.495993200332883,35.51789083573502,,,,
42,21.57751384264266,32.7190270659433,,,,
43,20.947598353142773,51.15130869519427,,,,
44,22.939884903126707,30.86195068316795,,,,
45,23.473505344644593,67.33951752470053,,,,
46,22.573357806776738,40.629913632222156,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
