,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,21.7065,66.758,1.9083158788843284,2.201782048847961,3.2817938990714604,85.77341714005952
1,21.539499999999997,80.358,2.1771396096665243,2.1771396096665243,3.0255280121811556,100.0
2,21.198,108.942,2.6679689457502933,2.6684403947909487,2.9944652401621616,99.9844047034355
3,20.96,63.95399999999999,3.3729946081460027,3.395538366525968,3.1384364868330454,99.34019455047289
4,21.996000000000002,36.537000000000006,3.705684217168257,3.777153989011829,3.147628324176524,98.10798800278195
5,21.883,66.00399999999999,3.793542760355681,3.8485979781303628,3.2071649817753025,98.5679376858528
6,23.952183482987046,79.8755336789684,3.6258742120301406,3.6951410626548373,3.399613715899961,98.12474173090524
7,23.51374806789422,48.92844723779055,3.0643080747698996,3.1321456665923653,3.4397491821736517,97.82533906140165
8,23.342304566501372,70.70747941461283,2.491052119611338,2.524443443450436,3.46064891561104,98.68636924214232
9,23.14623745054723,46.357535542566744,2.3369626788214615,2.350034108897493,3.357191584139276,99.44928985874837
10,21.7065,66.758,,,,
11,21.539499999999997,80.358,,,,
12,21.198,108.942,,,,
13,20.96,63.95399999999999,,,,
14,21.996000000000002,36.537000000000006,,,,
15,21.883,66.00399999999999,,,,
16,23.952183482987046,79.8755336789684,,,,
17,23.51374806789422,48.92844723779055,,,,
18,23.342304566501372,70.70747941461283,,,,
19,23.14623745054723,46.357535542566744,,,,
20,22.77687236976012,35.69529100213776,,,,
21,22.43327081012419,20.566950263067525,,,,
22,21.375016297528823,16.503627269536693,,,,
23,19.462349663163,17.970879732122363,,,,
24,19.200719574946735,22.31725772593709,,,,
25,18.917535296453572,16.719584990471724,,,,
26,18.049082746802753,41.651657526709954,,,,
27,18.065593982645407,18.339821310418166,,,,
28,18.23409705147006,16.137395041182984,,,,
29,18.60527179801041,9.172265749125739,,,,
30,18.330185446521526,9.413512603259225,,,,
31,18.519364759867017,13.537008773784352,,,,
32,19.65031306148844,3.4956132465037006,,,,
33,19.86721234062903,3.061515906369561,,,,
34,20.18895433277022,24.299106367786152,,,,
35,21.045822298126897,7.53967285811991,,,,
36,22.11658519234758,23.66060112279097,,,,
37,22.238627840805183,16.84230717670906,,,,
38,21.518391330575643,42.510115410588845,,,,
39,22.504090988804485,22.784878933235944,,,,
40,23.25262219980291,31.52178306863857,,,,
41,23.478640406858535,44.21832644129458,,,,
42,23.11602941603519,45.88642944420708,,,,
43,22.851795361242935,42.38004506694374,,,,
44,23.574061974297216,55.86972548894055,,,,
45,23.544457116713215,77.2067319410925,,,,
46,23.013726094126508,28.467811980838064,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
