,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,26.325560000000003,59.190818511198955,3.025539849685008,3.5482552667322693,5.068936095331814,85.80704600649753
1,26.07448,81.48865909090908,3.329407175303944,3.383565673234107,4.712492517743941,98.48766530277499
2,26.155494999999995,76.45385072463768,4.100243796166195,4.327356748599205,4.855409803388646,94.76478446884914
3,26.10892,102.09241166007905,5.082330861027028,5.367865838000943,4.9664287522196995,94.67805186721331
4,26.3408,73.25763429324299,5.30012545982815,5.587318063185284,4.656098385987737,94.86151002481104
5,25.88392,66.21252826086956,5.1869703187178136,5.450306694343914,4.541922245286595,95.1687915865256
6,27.166224310532993,59.60031726145353,4.946504161016447,5.21913478639394,4.7515247178101045,94.76921631095513
7,27.263303897171244,63.596374652046435,4.274961053177591,4.518119664007237,4.959778720445398,94.62737891062122
8,26.980533070723148,59.153144936722576,3.4550780749851255,3.5305485666397467,4.852553606369432,97.94944150279541
9,26.60946388720622,61.72369048868662,3.3540703066084054,3.3797999061379236,4.828285580197035,99.22723613877244
10,26.325560000000003,59.190818511198955,,,,
11,26.07448,81.48865909090908,,,,
12,26.155494999999995,76.45385072463768,,,,
13,26.10892,102.09241166007905,,,,
14,26.3408,73.25763429324299,,,,
15,25.88392,66.21252826086956,,,,
16,27.166224310532993,59.60031726145353,,,,
17,27.263303897171244,63.596374652046435,,,,
18,26.980533070723148,59.153144936722576,,,,
19,26.60946388720622,61.72369048868662,,,,
20,26.729574758150648,43.76203007605301,,,,
21,26.23470195601866,21.49169784793594,,,,
22,25.482290318845877,18.99771101624421,,,,
23,23.69508953063435,15.175230295598743,,,,
24,22.950857827918597,23.131234853966017,,,,
25,22.190510849681452,28.532923175442207,,,,
26,21.78876627769258,24.8230531014551,,,,
27,22.34141273726916,11.882342531581264,,,,
28,21.756864030356194,12.388898452159138,,,,
29,22.47815271714643,3.188015558789023,,,,
30,21.707765659135323,3.821310662645213,,,,
31,21.773526442195486,10.82905144459264,,,,
32,22.81796460232365,4.390118506513803,,,,
33,23.58080629708263,6.125698690950109,,,,
34,24.479757727904524,8.087354883581924,,,,
35,24.928966863636735,13.905551688736882,,,,
36,25.524074200517372,22.818590388852922,,,,
37,25.44691782410557,26.551623762607257,,,,
38,25.933389625297327,35.67652388623761,,,,
39,26.9559349869625,27.048218393279996,,,,
40,26.893223999937685,35.10649529633676,,,,
41,27.04154183277484,42.77241485817581,,,,
42,26.85477285266711,40.99525180209847,,,,
43,26.623108760076065,54.084074364704406,,,,
44,27.15627841132578,60.54530187072554,,,,
45,27.05023194481911,75.62495511352867,,,,
46,27.296585862164704,32.39106095860478,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
