,temp dec,prec dec,ETR,ETM,ETP,ISNA
0,21.162749999999996,51.514,1.8092907817631576,2.000462812309094,2.85780401758442,90.56048526257504
1,21.272499999999997,58.967999999999996,1.9065915462880318,1.9237562638037269,2.6734817913112487,99.09669841319722
2,20.822000000000003,77.60799999999999,2.3785147010019085,2.384081177346473,2.6737844965514617,99.79546500242535
3,21.046,25.209999999999997,2.7920153943446824,2.9719158169569693,2.7507710405970474,94.01176231432473
4,21.154999999999998,52.932,3.027786834550011,3.1866063316388695,2.6555052763657243,95.03039193966234
5,21.225999999999996,46.056,3.723837963634516,3.880658182695968,3.2338818189133063,96.19021254726478
6,25.885482863206402,48.97399342899201,4.278305026183338,4.531774718332816,4.127005906646123,94.39430662073646
7,25.996985237553453,53.605890689432925,3.6648097666156816,3.90511901926034,4.28712059027571,93.95564689429999
8,25.640281899240154,68.8819645865872,2.9675107191673447,3.052169565141974,4.182818956674741,97.27806774560472
9,25.09274615525033,60.65662226349718,2.8238922755635247,2.9214534520076922,4.17350493143956,96.62933703924094
10,21.162749999999996,51.514,,,,
11,21.272499999999997,58.967999999999996,,,,
12,20.822000000000003,77.60799999999999,,,,
13,21.046,25.209999999999997,,,,
14,21.154999999999998,52.932,,,,
15,21.225999999999996,46.056,,,,
16,25.885482863206402,48.97399342899201,,,,
17,25.996985237553453,53.605890689432925,,,,
18,25.640281899240154,68.8819645865872,,,,
19,25.09274615525033,60.65662226349718,,,,
20,25.587909298457213,46.04832703351012,,,,
21,24.544501729577913,30.453278405460686,,,,
22,23.583622738892977,19.68901150855971,,,,
23,21.460383467216936,7.048971131802778,,,,
24,22.050558103027928,11.759903933334645,,,,
25,21.81188868102886,19.02331850341416,,,,
26,20.79876378632566,40.318606154067815,,,,
27,21.07880848620879,13.79019811825727,,,,
28,20.988809855877985,5.699930070036288,,,,
29,20.84118441408613,2.250310010872839,,,,
30,20.81454984522524,8.47208578051174,,,,
31,19.62188446440892,16.840728125653584,,,,
32,21.47260484333631,1.3743597261545601,,,,
33,21.5268640036823,0.557901329854436,,,,
34,22.659353209022875,7.1906399393690945,,,,
35,23.126977553045037,6.777982253121529,,,,
36,23.538236553160097,23.871440488241387,,,,
37,25.59252510816099,15.687554289811509,,,,
38,24.6108605071177,18.98130362756842,,,,
39,25.82518201657744,3.2749233101303443,,,,
40,27.918685279918293,51.04548933498698,,,,
41,26.01312228611644,47.490791259278616,,,,
42,25.973738501665387,25.27448841170431,,,,
43,25.857997206438547,64.49185710381356,,,,
44,25.50133093642922,93.6060074537822,,,,
45,25.640825819646516,71.98574453926797,,,,
46,26.2709406796767,15.040141592744416,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0
