	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	12.35	não	0.0	não	23.02	não	0.0	não	0.0	não	2.29	não
1	1961-01-02	12.88	não	0.0	não	24.45	não	0.0	não	0.0	não	1.75	não
