	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.79	não	0.0	não	26.65	não	0.0	não	0.0	não	12.49	não
1	1961-01-02	15.29	não	0.0	não	26.78	não	0.0	não	0.0	não	2.6	não
