	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	12.94	não	0.0	não	23.66	não	0.0	não	0.0	não	0.0	não
1	1961-01-02	13.61	não	0.0	não	24.19	não	0.0	não	0.0	não	0.0	não
