	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	15.34	não	0.0	não	27.08	não	0.0	não	0.0	não	0.0	não
1	1961-01-02	15.32	não	0.0	não	26.92	não	0.0	não	0.0	não	2.75	não
