	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	17.68	não	0.0	não	24.88	não	0.0	não	0.0	não	8.29	não
1	1961-01-02	16.45	não	0.0	não	24.74	não	0.0	não	0.0	não	2.85	não
