	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	13.71	não	0.0	não	25.02	não	0.0	não	0.0	não	0.0	não
1	1961-01-02	13.08	não	0.0	não	25.12	não	0.0	não	0.0	não	0.22	não
