	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	10.39	não	0.0	não	21.53	não	0.0	não	0.0	não	0.0	não
1	1961-01-02	11.39	não	0.0	não	22.67	não	0.0	não	0.0	não	0.0	não
