	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	14.58	não	0.0	não	26.13	não	0.0	não	0.0	não	0.68	não
1	1961-01-02	14.86	não	0.0	não	26.29	não	0.0	não	0.0	não	1.44	não
