	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	15.58	não	0.0	não	21.21	não	0.0	não	0.0	não	15.46	não
1	1961-01-02	16.14	não	0.0	não	23.05	não	0.0	não	0.0	não	7.35	não
