	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.64	não	0.0	não	27.45	não	0.0	não	0.0	não	7.07	não
1	1961-01-02	16.61	não	0.0	não	26.92	não	0.0	não	0.0	não	28.38	não
