	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.41	não	0.0	não	27.3	não	0.0	não	0.0	não	1.02	não
1	1961-01-02	16.4	não	0.0	não	27.28	não	0.0	não	0.0	não	1.63	não
