	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.94	não	0.0	não	27.38	não	0.0	não	0.0	não	2.34	não
1	1961-01-02	16.76	não	0.0	não	27.06	não	0.0	não	0.0	não	20.86	não
