	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	13.16	não	0.0	não	23.54	não	0.0	não	0.0	não	3.73	não
1	1961-01-02	13.84	não	0.0	não	24.39	não	0.0	não	0.0	não	0.67	não
