	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	9.64	não	0.0	não	20.33	não	0.0	não	0.0	não	0.0	não
1	1961-01-02	11.05	não	0.0	não	22.3	não	0.0	não	0.0	não	0.0	não
