	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	10.79	não	0.0	não	21.94	não	0.0	não	0.0	não	0.93	não
1	1961-01-02	11.32	não	0.0	não	23.09	não	0.0	não	0.0	não	2.06	não
