	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	13.57	não	0.0	não	24.1	não	0.0	não	0.0	não	2.01	não
1	1961-01-02	14.38	não	0.0	não	25.09	não	0.0	não	0.0	não	0.34	não
