	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	12.56	não	0.0	não	24.22	não	0.0	não	0.0	não	3.17	não
1	1961-01-02	13.37	não	0.0	não	25.25	não	0.0	não	0.0	não	1.43	não
