	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	14.84	não	0.0	não	26.28	não	0.0	não	0.0	não	0.26	não
1	1961-01-02	15.03	não	0.0	não	26.5	não	0.0	não	0.0	não	1.15	não
