	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	12.79	não	0.0	não	22.9	não	0.0	não	0.0	não	2.11	não
1	1961-01-02	13.49	não	0.0	não	24.02	não	0.0	não	0.0	não	1.27	não
