	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	15.99	não	0.0	não	26.14	não	0.0	não	0.0	não	14.83	não
1	1961-01-02	15.91	não	0.0	não	25.16	não	0.0	não	0.0	não	10.71	não
