	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	11.11	não	0.0	não	21.54	não	0.0	não	0.0	não	0.99	não
1	1961-01-02	11.56	não	0.0	não	23.26	não	0.0	não	0.0	não	0.45	não
