	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	15.36	não	0.0	não	26.79	não	0.0	não	0.0	não	1.2	não
1	1961-01-02	15.4	não	0.0	não	27.19	não	0.0	não	0.0	não	0.0	não
