	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	13.58	não	0.0	não	24.43	não	0.0	não	0.0	não	2.22	não
1	1961-01-02	14.08	não	0.0	não	25.52	não	0.0	não	0.0	não	0.21	não
