	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.87	não	0.0	não	27.12	não	0.0	não	0.0	não	4.72	não
1	1961-01-02	16.28	não	0.0	não	27.01	não	0.0	não	0.0	não	9.13	não
