	data	tMin	tMin Estimada	tMed	tMed Estimada	tMax	tMax Estimada	urMin	urMin Estimada	urMax	urMax Estimada	precipitacao	precipitacao Estimada
0	1961-01-01	16.11	não	0.0	não	24.43	não	0.0	não	0.0	não	12.85	não
1	1961-01-02	15.12	não	0.0	não	25.18	não	0.0	não	0.0	não	0.63	não
